datetime,month,day,hour,air_temperature,humidity,irradiance,pressure,rain,wind_direction,wind_velocity
2024-11-17 06:00:00,11,17,6,-0.7,100,0.0,992.5,0.0,45,0.69
2024-11-17 07:00:00,11,17,7,-0.0,100,0.0,992.2,0.0,39,0.64
2024-11-17 08:00:00,11,17,8,0.4,100,39.6,991.6,0.0,90,0.31
2024-11-17 09:00:00,11,17,9,1.3,100,343.8,992.2,0.0,279,0.61
2024-11-17 10:00:00,11,17,10,3.3,95,740.88,992.7,0.0,166,0.42
2024-11-17 11:00:00,11,17,11,5.3,87,942.48,991.9,0.0,284,0.42
2024-11-17 12:00:00,11,17,12,7.4,76,1308.6,990.9,0.0,284,0.42
2024-11-17 13:00:00,11,17,13,8.4,72,1374.48,990.2,0.0,342,0.31
2024-11-17 14:00:00,11,17,14,9.3,68,1202.4,988.4,0.0,315,0.28
2024-11-17 15:00:00,11,17,15,9.2,73,864.72,987.7,0.0,297,0.44
2024-11-17 16:00:00,11,17,16,9.0,73,420.48,987.7,0.0,162,0.64
2024-11-17 17:00:00,11,17,17,7.5,77,49.68,987.9,0.0,90,0.31
2024-11-17 18:00:00,11,17,18,5.8,85,0.0,987.8,0.0,18,0.64
2024-11-17 19:00:00,11,17,19,4.7,85,0.0,987.5,0.0,45,0.42
2024-11-17 20:00:00,11,17,20,2.9,91,0.0,988.1,0.0,270,0.11
2024-11-17 21:00:00,11,17,21,3.9,85,0.0,988.0,0.0,45,0.14
2024-11-17 22:00:00,11,17,22,4.0,83,0.0,989.0,0.0,135,0.14
2024-11-17 23:00:00,11,17,23,3.8,84,0.0,988.8,0.0,63,0.22
2024-11-18 00:00:00,11,18,0,3.9,85,0.0,989.0,0.0,63,0.44
2024-11-18 01:00:00,11,18,1,3.5,83,0.0,989.3,0.0,63,0.22
2024-11-18 02:00:00,11,18,2,2.6,85,0.0,988.9,0.0,9,0.61
2024-11-18 03:00:00,11,18,3,1.6,88,0.0,988.4,0.0,360,0.39
2024-11-18 04:00:00,11,18,4,1.3,91,0.0,988.1,0.0,297,0.22
2024-11-18 05:00:00,11,18,5,1.3,94,0.0,988.4,0.0,338,0.53
2024-11-18 06:00:00,11,18,6,1.1,94,0.0,988.2,0.0,256,0.42
2024-11-18 07:00:00,11,18,7,0.9,92,0.0,989.1,0.0,355,1.11
2024-11-18 08:00:00,11,18,8,-0.4,99,40.32,988.9,0.0,360,0.5
2024-11-18 09:00:00,11,18,9,0.0,100,367.2,989.1,0.0,270,0.11
2024-11-18 10:00:00,11,18,10,4.1,86,820.08,990.4,0.0,288,0.31
2024-11-18 11:00:00,11,18,11,5.9,84,1054.8,989.9,0.0,243,0.22
2024-11-18 12:00:00,11,18,12,7.7,74,1027.8,989.4,0.0,180,0.11
2024-11-18 13:00:00,11,18,13,8.5,66,1007.28,989.7,0.0,162,0.31
2024-11-18 14:00:00,11,18,14,9.1,65,847.8,989.0,0.0,360,0.19
2024-11-18 15:00:00,11,18,15,9.1,68,555.12,988.3,0.0,166,0.42
2024-11-18 16:00:00,11,18,16,8.1,73,276.48,988.5,0.0,191,0.5
2024-11-18 17:00:00,11,18,17,7.0,73,34.2,988.5,0.0,90,0.5
2024-11-18 18:00:00,11,18,18,6.3,68,0.0,988.7,0.0,14,0.42
2024-11-18 19:00:00,11,18,19,5.7,79,0.0,989.0,0.0,90,0.39
2024-11-18 20:00:00,11,18,20,5.1,75,0.0,989.0,0.0,14,0.42
2024-11-18 21:00:00,11,18,21,4.4,77,0.0,989.1,0.0,117,0.67
2024-11-18 22:00:00,11,18,22,2.0,86,0.0,989.5,0.0,50,0.78
2024-11-18 23:00:00,11,18,23,1.4,88,0.0,989.1,0.0,135,0.28
2024-11-19 00:00:00,11,19,0,2.0,81,0.0,988.9,0.0,53,0.5
2024-11-19 01:00:00,11,19,1,0.1,96,0.0,989.7,0.0,108,0.31
2024-11-19 02:00:00,11,19,2,1.3,84,0.0,989.1,0.0,45,0.86
2024-11-19 03:00:00,11,19,3,1.4,83,0.0,988.7,0.0,90,0.11
2024-11-19 04:00:00,11,19,4,1.7,79,0.0,988.6,0.0,39,0.64
2024-11-19 05:00:00,11,19,5,0.9,85,0.0,987.8,0.0,18,0.31
2024-11-19 06:00:00,11,19,6,0.3,90,0.0,988.2,0.0,135,0.28
2024-11-19 07:00:00,11,19,7,0.4,92,0.0,987.8,0.0,39,0.64
2024-11-19 08:00:00,11,19,8,0.3,94,36.0,987.8,0.0,90,0.39
2024-11-19 09:00:00,11,19,9,1.5,91,259.92,987.2,0.0,153,0.22
2024-11-19 10:00:00,11,19,10,2.8,91,478.8,987.6,0.0,68,0.53
2024-11-19 11:00:00,11,19,11,6.1,89,686.88,987.3,0.0,315,0.14
2024-11-19 12:00:00,11,19,12,8.3,83,851.4,986.3,0.0,342,0.31
2024-11-19 13:00:00,11,19,13,9.3,82,976.32,985.8,0.0,39,1.28
2024-11-19 14:00:00,11,19,14,10.1,79,937.8,984.1,0.0,20,1.17
2024-11-19 15:00:00,11,19,15,10.1,81,745.92,983.4,0.0,270,0.31
2024-11-19 16:00:00,11,19,16,9.3,78,370.8,982.3,0.0,63,1.11
2024-11-19 17:00:00,11,19,17,7.7,81,42.48,982.7,0.0,117,0.44
2024-11-19 18:00:00,11,19,18,5.3,89,0.0,982.1,0.0,162,0.31
2024-11-19 19:00:00,11,19,19,5.1,93,0.0,981.5,0.0,61,1.03
2024-11-19 20:00:00,11,19,20,4.9,92,0.0,980.9,0.0,37,0.5
2024-11-19 21:00:00,11,19,21,3.7,98,0.0,980.0,0.0,135,0.28
2024-11-19 22:00:00,11,19,22,5.0,93,0.0,979.3,0.0,101,1.64
2024-11-19 23:00:00,11,19,23,5.7,89,0.0,978.1,0.0,121,1.17
2024-11-20 00:00:00,11,20,0,7.2,85,0.0,976.4,0.0,103,1.83
2024-11-20 01:00:00,11,20,1,11.0,69,0.0,975.1,0.0,121,4.89
2024-11-20 02:00:00,11,20,2,11.8,65,0.0,973.0,0.0,142,6.33
2024-11-20 03:00:00,11,20,3,11.4,68,0.0,971.9,0.0,146,5.33
2024-11-20 04:00:00,11,20,4,11.7,70,0.0,970.7,0.0,134,6.08
2024-11-20 05:00:00,11,20,5,11.7,70,0.0,970.0,0.0,144,5.81
2024-11-20 06:00:00,11,20,6,10.3,78,0.0,969.6,0.0,98,2.22
2024-11-20 07:00:00,11,20,7,8.5,85,0.0,969.9,0.0,54,1.36
2024-11-20 08:00:00,11,20,8,7.8,86,10.08,969.5,0.0,22,1.08
2024-11-20 09:00:00,11,20,9,8.6,86,171.0,970.5,0.0,225,1.0
2024-11-20 10:00:00,11,20,10,8.1,91,473.4,972.0,0.0,270,0.0
2024-11-20 11:00:00,11,20,11,9.4,92,650.88,972.0,0.0,347,0.92
2024-11-20 12:00:00,11,20,12,12.4,67,1195.2,972.4,0.0,7,1.61
2024-11-20 13:00:00,11,20,13,12.2,39,1273.68,974.4,0.0,20,6.58
2024-11-20 14:00:00,11,20,14,11.7,36,1111.68,974.3,0.0,8,6.17
2024-11-20 15:00:00,11,20,15,10.6,29,899.28,975.7,0.0,13,5.75
2024-11-20 16:00:00,11,20,16,9.7,23,443.52,976.5,0.0,9,4.44
2024-11-20 17:00:00,11,20,17,6.8,36,50.4,977.5,0.0,335,2.33
2024-11-20 18:00:00,11,20,18,4.0,50,0.0,978.3,0.0,340,1.5
2024-11-20 19:00:00,11,20,19,3.3,49,0.0,980.2,0.0,328,0.94
2024-11-20 20:00:00,11,20,20,2.6,47,0.0,980.5,0.0,324,0.86
2024-11-20 21:00:00,11,20,21,1.3,52,0.0,981.1,0.0,319,0.92
2024-11-20 22:00:00,11,20,22,1.5,51,0.0,981.5,0.0,278,0.69
2024-11-20 23:00:00,11,20,23,1.7,48,0.0,982.4,0.0,301,0.58
2024-11-21 00:00:00,11,21,0,1.3,49,0.0,982.7,0.0,360,0.31
2024-11-21 01:00:00,11,21,1,-1.3,67,0.0,982.2,0.0,23,0.75
2024-11-21 02:00:00,11,21,2,-1.5,67,0.0,982.8,0.0,351,0.61
2024-11-21 03:00:00,11,21,3,-2.3,71,0.0,983.3,0.0,22,0.53
2024-11-21 04:00:00,11,21,4,-1.7,68,0.0,983.3,0.0,11,0.5
2024-11-21 05:00:00,11,21,5,-2.1,68,0.0,983.7,0.0,352,0.69
2024-11-21 06:00:00,11,21,6,-2.2,68,0.0,984.0,0.0,18,0.64
2024-11-21 07:00:00,11,21,7,-2.5,71,0.0,985.1,0.0,360,0.81
2024-11-21 08:00:00,11,21,8,-3.2,76,33.12,984.5,0.0,360,0.39
2024-11-21 09:00:00,11,21,9,-1.5,69,366.48,984.5,0.0,270,0.39
2024-11-21 10:00:00,11,21,10,1.0,61,663.12,984.7,0.0,270,0.0
2024-11-21 11:00:00,11,21,11,2.2,54,671.4,984.1,0.0,162,0.31
2024-11-21 12:00:00,11,21,12,3.9,51,899.28,982.6,0.0,297,0.22
2024-11-21 13:00:00,11,21,13,5.2,39,766.8,981.2,0.0,24,0.97
2024-11-21 14:00:00,11,21,14,5.8,39,676.8,979.7,0.0,41,0.92
2024-11-21 15:00:00,11,21,15,6.0,36,351.0,978.2,0.0,126,2.58
2024-11-21 16:00:00,11,21,16,6.6,22,129.6,977.7,0.0,119,3.08
2024-11-21 17:00:00,11,21,17,6.0,34,14.4,977.0,0.0,129,2.56
2024-11-21 18:00:00,11,21,18,4.4,51,0.0,975.1,0.0,138,1.19
2024-11-21 19:00:00,11,21,19,3.6,62,0.0,974.1,0.0,32,1.31
2024-11-21 20:00:00,11,21,20,3.2,71,0.0,972.9,0.0,34,0.36
2024-11-21 21:00:00,11,21,21,2.7,72,0.0,971.3,0.0,328,1.53
2024-11-21 22:00:00,11,21,22,2.6,89,0.0,970.5,0.3,56,2.31
2024-11-21 23:00:00,11,21,23,2.4,90,0.0,969.7,0.7,39,2.69
2024-11-22 00:00:00,11,22,0,2.0,91,0.0,969.3,0.0,360,2.19
2024-11-22 01:00:00,11,22,1,2.0,88,0.0,969.3,0.0,21,2.78
2024-11-22 02:00:00,11,22,2,2.3,82,0.0,968.7,0.0,20,1.5
2024-11-22 03:00:00,11,22,3,2.3,84,0.0,968.5,0.0,30,1.39
2024-11-22 04:00:00,11,22,4,1.9,82,0.0,968.6,0.0,28,2.14
2024-11-22 05:00:00,11,22,5,1.8,80,0.0,970.6,0.0,11,2.14
2024-11-22 06:00:00,11,22,6,1.4,80,0.0,971.6,0.0,28,2.36
2024-11-22 07:00:00,11,22,7,2.6,77,0.0,972.7,0.0,6,2.72
2024-11-22 08:00:00,11,22,8,2.8,74,28.8,972.7,0.0,330,2.19
2024-11-22 09:00:00,11,22,9,5.0,57,354.6,973.7,0.0,328,2.47
2024-11-22 10:00:00,11,22,10,8.0,40,801.0,975.1,0.0,354,4.03
2024-11-22 11:00:00,11,22,11,8.8,31,1206.72,976.9,0.0,17,5.11
2024-11-22 12:00:00,11,22,12,9.2,27,1411.2,978.5,0.0,16,5.83
2024-11-22 13:00:00,11,22,13,9.6,25,1421.28,979.8,0.0,27,5.81
2024-11-22 14:00:00,11,22,14,9.2,25,1234.8,980.3,0.0,22,5.69
2024-11-22 15:00:00,11,22,15,8.4,27,882.0,981.9,0.0,20,4.58
2024-11-22 16:00:00,11,22,16,7.5,24,415.8,984.4,0.0,22,2.92
2024-11-22 17:00:00,11,22,17,4.4,36,43.2,985.7,0.0,333,1.33
2024-11-22 18:00:00,11,22,18,1.3,53,0.0,987.5,0.0,354,0.92
2024-11-22 19:00:00,11,22,19,0.8,54,0.0,988.4,0.0,23,0.75
2024-11-22 20:00:00,11,22,20,1.9,46,0.0,990.2,0.0,31,0.58
2024-11-22 21:00:00,11,22,21,-0.3,57,0.0,991.1,0.0,11,0.5
2024-11-22 22:00:00,11,22,22,-0.2,57,0.0,991.7,0.0,81,0.61
2024-11-22 23:00:00,11,22,23,-0.1,56,0.0,993.7,0.0,45,0.28
2024-11-23 00:00:00,11,23,0,-1.6,64,0.0,994.2,0.0,360,0.61
2024-11-23 01:00:00,11,23,1,-1.2,66,0.0,996.3,0.0,16,0.72
2024-11-23 02:00:00,11,23,2,-1.3,64,0.0,995.8,0.0,347,1.33
2024-11-23 03:00:00,11,23,3,-1.3,64,0.0,996.0,0.0,346,0.83
2024-11-23 04:00:00,11,23,4,-0.9,60,0.0,997.1,0.0,350,1.11
2024-11-23 05:00:00,11,23,5,-0.8,61,0.0,998.2,0.0,335,1.44
2024-11-23 06:00:00,11,23,6,-0.9,62,0.0,999.4,0.0,339,0.86
2024-11-23 07:00:00,11,23,7,-1.2,63,0.0,1000.6,0.0,360,0.89
2024-11-23 08:00:00,11,23,8,-1.4,65,27.0,1001.3,0.0,347,0.92
2024-11-23 09:00:00,11,23,9,-0.3,66,351.0,1002.5,0.0,353,0.81
2024-11-23 10:00:00,11,23,10,3.2,58,799.92,1002.9,0.0,360,1.0
2024-11-23 11:00:00,11,23,11,6.2,44,1157.4,1003.5,0.0,21,0.86
2024-11-23 12:00:00,11,23,12,7.3,41,1347.12,1003.7,0.0,360,0.11
2024-11-23 13:00:00,11,23,13,8.1,37,1350.72,1003.6,0.0,27,0.67
2024-11-23 14:00:00,11,23,14,8.7,33,1165.68,1003.4,0.0,81,1.22
2024-11-23 15:00:00,11,23,15,8.3,39,801.0,1003.5,0.0,4,1.31
2024-11-23 16:00:00,11,23,16,7.8,35,320.4,1003.8,0.0,47,2.19
2024-11-23 17:00:00,11,23,17,6.8,43,33.12,1004.4,0.0,351,0.61
2024-11-23 18:00:00,11,23,18,5.0,53,0.0,1004.3,0.0,27,0.44
2024-11-23 19:00:00,11,23,19,4.0,65,0.0,1004.8,0.0,69,0.86
2024-11-23 20:00:00,11,23,20,2.2,74,0.0,1005.2,0.0,124,0.36
2024-11-23 21:00:00,11,23,21,0.7,84,0.0,1005.1,0.0,82,0.69
2024-11-23 22:00:00,11,23,22,-0.8,99,0.0,1005.9,0.0,129,0.64
2024-11-23 23:00:00,11,23,23,0.4,84,0.0,1006.6,0.0,187,0.81
2024-11-24 00:00:00,11,24,0,0.3,82,0.0,1006.6,0.0,180,0.11
2024-11-24 01:00:00,11,24,1,0.1,84,0.0,1007.2,0.0,108,0.31
2024-11-24 02:00:00,11,24,2,0.8,78,0.0,1006.8,0.0,117,0.22
2024-11-24 03:00:00,11,24,3,1.0,77,0.0,1007.3,0.0,143,0.5
2024-11-24 04:00:00,11,24,4,0.9,75,0.0,1008.1,0.0,90,0.19
2024-11-24 05:00:00,11,24,5,0.6,77,0.0,1008.3,0.0,45,0.14
2024-11-24 06:00:00,11,24,6,0.8,74,0.0,1008.5,0.0,56,0.36
2024-11-24 07:00:00,11,24,7,0.3,80,0.0,1009.5,0.0,56,0.36
2024-11-24 08:00:00,11,24,8,0.2,82,18.72,1009.4,0.0,45,0.28
2024-11-24 09:00:00,11,24,9,0.5,80,228.6,1010.1,0.0,18,0.31
2024-11-24 10:00:00,11,24,10,2.4,80,534.6,1011.1,0.0,18,0.94
2024-11-24 11:00:00,11,24,11,4.2,66,820.08,1010.9,0.0,360,1.5
2024-11-24 12:00:00,11,24,12,5.3,62,1055.52,1010.7,0.0,11,1.53
2024-11-24 13:00:00,11,24,13,6.6,52,1188.0,1010.0,0.0,18,1.89
2024-11-24 14:00:00,11,24,14,6.9,50,979.92,1009.3,0.0,15,1.97
2024-11-24 15:00:00,11,24,15,6.7,50,646.2,1009.2,0.0,15,1.97
2024-11-24 16:00:00,11,24,16,6.4,50,318.6,1008.3,0.0,45,1.0
2024-11-24 17:00:00,11,24,17,5.4,49,33.12,1008.2,0.0,27,0.44
2024-11-24 18:00:00,11,24,18,4.2,53,0.0,1008.1,0.0,14,0.42
2024-11-24 19:00:00,11,24,19,2.9,54,0.0,1008.8,0.0,39,0.64
2024-11-24 20:00:00,11,24,20,1.9,57,0.0,1008.6,0.0,18,0.31
2024-11-24 21:00:00,11,24,21,1.1,68,0.0,1008.3,0.0,56,0.36
2024-11-24 22:00:00,11,24,22,0.8,63,0.0,1008.5,0.0,45,0.86
2024-11-24 23:00:00,11,24,23,0.2,69,0.0,1007.3,0.0,14,0.83
2024-11-25 00:00:00,11,25,0,-0.0,75,0.0,1006.9,0.0,63,0.22
2024-11-25 01:00:00,11,25,1,1.8,62,0.0,1007.3,0.0,49,0.92
2024-11-25 02:00:00,11,25,2,1.9,65,0.0,1006.9,0.0,76,0.42
2024-11-25 03:00:00,11,25,3,2.6,66,0.0,1006.5,0.0,180,0.11
2024-11-25 04:00:00,11,25,4,3.4,64,0.0,1006.7,0.0,45,0.42
2024-11-25 05:00:00,11,25,5,3.1,63,0.0,1005.9,0.0,31,0.58
2024-11-25 06:00:00,11,25,6,2.9,71,0.0,1005.2,0.0,22,0.53
2024-11-25 07:00:00,11,25,7,3.7,70,0.0,1005.8,0.0,54,0.86
2024-11-25 08:00:00,11,25,8,3.3,73,16.2,1005.0,0.0,18,0.64
2024-11-25 09:00:00,11,25,9,4.1,71,272.88,1004.6,0.0,54,0.86
2024-11-25 10:00:00,11,25,10,5.6,65,687.6,1005.1,0.0,27,1.33
2024-11-25 11:00:00,11,25,11,6.9,60,997.92,1004.5,0.0,21,1.72
2024-11-25 12:00:00,11,25,12,8.1,58,1195.2,1003.4,0.0,11,1.64
2024-11-25 13:00:00,11,25,13,8.9,50,1234.8,1002.4,0.0,32,1.89
2024-11-25 14:00:00,11,25,14,9.4,52,1050.48,1001.3,0.0,20,1.5
2024-11-25 15:00:00,11,25,15,9.4,54,723.6,1000.8,0.0,29,1.03
2024-11-25 16:00:00,11,25,16,8.8,59,330.48,1000.5,0.0,56,1.44
2024-11-25 17:00:00,11,25,17,7.5,66,29.52,1000.2,0.0,360,0.89
2024-11-25 18:00:00,11,25,18,5.3,80,0.0,999.8,0.0,45,0.86
2024-11-25 19:00:00,11,25,19,5.2,73,0.0,1000.7,0.0,45,0.86
2024-11-25 20:00:00,11,25,20,3.9,85,0.0,1000.6,0.0,6,0.92
2024-11-25 21:00:00,11,25,21,3.1,92,0.0,999.8,0.0,39,0.64
2024-11-25 22:00:00,11,25,22,4.6,87,0.0,1000.3,0.0,56,0.72
2024-11-25 23:00:00,11,25,23,4.4,87,0.0,999.5,0.0,360,0.81
2024-11-26 00:00:00,11,26,0,3.2,95,0.0,999.1,0.0,34,0.72
2024-11-26 01:00:00,11,26,1,3.8,93,0.0,998.8,0.0,35,1.22
2024-11-26 02:00:00,11,26,2,4.1,90,0.0,998.6,0.0,315,0.56
2024-11-26 03:00:00,11,26,3,2.7,98,0.0,997.9,0.0,27,0.44
2024-11-26 04:00:00,11,26,4,4.4,87,0.0,998.5,0.0,29,1.03
2024-11-26 05:00:00,11,26,5,5.4,81,0.0,997.5,0.0,338,0.53
2024-11-26 06:00:00,11,26,6,5.4,82,0.0,997.8,0.0,328,0.94
2024-11-26 07:00:00,11,26,7,5.9,86,0.0,998.0,0.0,360,0.31
2024-11-26 08:00:00,11,26,8,5.1,90,10.08,998.1,0.0,27,0.67
2024-11-26 09:00:00,11,26,9,5.6,90,182.88,997.8,0.0,6,0.92
2024-11-26 10:00:00,11,26,10,5.7,89,378.72,999.2,0.0,61,1.03
2024-11-26 11:00:00,11,26,11,7.6,84,461.52,998.9,0.0,18,0.64
2024-11-26 12:00:00,11,26,12,8.5,77,551.52,998.4,0.0,351,0.61
2024-11-26 13:00:00,11,26,13,8.8,74,626.4,998.9,0.0,56,1.08
2024-11-26 14:00:00,11,26,14,8.9,74,336.6,998.2,0.0,27,0.22
2024-11-26 15:00:00,11,26,15,8.9,75,291.6,998.3,0.0,304,0.36
2024-11-26 16:00:00,11,26,16,8.9,71,146.88,998.7,0.0,360,0.89
2024-11-26 17:00:00,11,26,17,8.6,73,14.4,998.9,0.0,51,0.64
2024-11-26 18:00:00,11,26,18,8.1,75,0.0,999.2,0.0,45,0.86
2024-11-26 19:00:00,11,26,19,7.9,75,0.0,999.4,0.0,45,0.86
2024-11-26 20:00:00,11,26,20,8.4,72,0.0,999.5,0.0,32,0.94
2024-11-26 21:00:00,11,26,21,7.5,79,0.0,999.5,0.0,40,0.78
2024-11-26 22:00:00,11,26,22,8.2,76,0.0,1000.1,0.0,18,0.31
2024-11-26 23:00:00,11,26,23,8.1,76,0.0,999.8,0.0,45,0.42
2024-11-27 00:00:00,11,27,0,8.3,74,0.0,999.8,0.0,342,0.31
2024-11-27 01:00:00,11,27,1,7.5,83,0.0,999.5,0.0,50,0.78
2024-11-27 02:00:00,11,27,2,7.9,80,0.0,999.1,0.0,14,0.83
2024-11-27 03:00:00,11,27,3,7.3,83,0.0,998.9,0.0,37,0.5
2024-11-27 04:00:00,11,27,4,7.8,83,0.0,999.6,0.0,68,0.53
2024-11-27 05:00:00,11,27,5,7.4,87,0.0,999.4,0.2,360,0.89
2024-11-27 06:00:00,11,27,6,7.1,90,0.0,999.2,0.1,360,0.81
2024-11-27 07:00:00,11,27,7,7.3,90,0.0,998.9,0.4,76,0.42
2024-11-27 08:00:00,11,27,8,7.4,90,3.6,999.1,0.5,18,0.94
2024-11-27 09:00:00,11,27,9,7.0,93,64.8,999.5,0.4,360,0.61
2024-11-27 10:00:00,11,27,10,8.0,93,154.8,1000.0,0.7,18,0.64
2024-11-27 11:00:00,11,27,11,9.5,88,568.8,1000.1,0.0,315,0.14
2024-11-27 12:00:00,11,27,12,10.4,84,831.6,999.9,0.0,315,0.42
2024-11-27 13:00:00,11,27,13,10.5,82,776.88,999.2,0.0,270,0.31
2024-11-27 14:00:00,11,27,14,10.8,85,558.72,999.2,0.0,270,0.31
2024-11-27 15:00:00,11,27,15,10.9,80,388.8,999.4,0.0,270,0.39
2024-11-27 16:00:00,11,27,16,10.7,83,180.0,999.1,0.0,135,0.28
2024-11-27 17:00:00,11,27,17,10.2,85,19.8,999.3,0.0,180,0.11
2024-11-27 18:00:00,11,27,18,9.9,84,0.0,999.3,0.0,180,0.31
2024-11-27 19:00:00,11,27,19,9.6,80,0.0,1000.1,0.0,166,0.83
2024-11-27 20:00:00,11,27,20,9.5,79,0.0,1000.0,0.0,153,0.22
2024-11-27 21:00:00,11,27,21,9.4,81,0.0,1000.2,0.0,27,0.22
2024-11-27 22:00:00,11,27,22,9.8,82,0.0,1001.0,0.0,90,0.69
2024-11-27 23:00:00,11,27,23,9.5,84,0.0,1000.3,0.0,90,1.0
2024-11-28 00:00:00,11,28,0,9.1,86,0.0,1000.3,0.0,63,0.44
2024-11-28 01:00:00,11,28,1,8.1,88,0.0,1000.3,0.0,58,0.94
2024-11-28 02:00:00,11,28,2,8.0,88,0.0,1000.1,0.0,270,0.19
2024-11-28 03:00:00,11,28,3,8.1,87,0.0,999.7,0.0,323,0.5
2024-11-28 04:00:00,11,28,4,7.3,89,0.0,999.6,0.0,186,0.92
2024-11-28 05:00:00,11,28,5,6.6,90,0.0,999.2,0.0,42,1.19
2024-11-28 06:00:00,11,28,6,7.0,87,0.0,998.6,0.0,360,0.11
2024-11-28 07:00:00,11,28,7,7.4,88,0.0,998.9,0.0,53,0.5
2024-11-28 08:00:00,11,28,8,7.4,87,9.0,998.1,0.0,360,0.19
2024-11-28 09:00:00,11,28,9,7.9,86,187.2,997.8,0.0,53,0.5
2024-11-28 10:00:00,11,28,10,8.6,89,493.92,998.7,0.0,360,0.5
2024-11-28 11:00:00,11,28,11,9.6,82,727.2,998.3,0.0,6,1.0
2024-11-28 12:00:00,11,28,12,10.2,79,877.68,996.8,0.0,270,0.0
2024-11-28 13:00:00,11,28,13,10.7,77,941.4,996.6,0.0,42,1.5
2024-11-28 14:00:00,11,28,14,11.2,75,735.12,995.9,0.0,29,1.25
2024-11-28 15:00:00,11,28,15,11.3,74,586.08,995.3,0.0,14,0.42
2024-11-28 16:00:00,11,28,16,10.5,77,276.48,995.4,0.0,51,1.28
2024-11-28 17:00:00,11,28,17,9.0,83,24.48,995.9,0.0,24,1.19
2024-11-28 18:00:00,11,28,18,7.8,83,0.0,996.6,0.0,35,1.22
2024-11-28 19:00:00,11,28,19,6.9,86,0.0,997.5,0.0,9,1.22
2024-11-28 20:00:00,11,28,20,6.4,86,0.0,997.4,0.0,21,0.86
2024-11-28 21:00:00,11,28,21,5.8,86,0.0,997.8,0.0,6,0.92
2024-11-28 22:00:00,11,28,22,5.7,86,0.0,998.5,0.0,17,1.06
2024-11-28 23:00:00,11,28,23,6.3,79,0.0,998.7,0.0,29,1.03
2024-11-29 00:00:00,11,29,0,5.9,76,0.0,998.9,0.0,34,0.72
2024-11-29 01:00:00,11,29,1,4.4,83,0.0,999.3,0.0,23,0.75
2024-11-29 02:00:00,11,29,2,3.9,82,0.0,1000.1,0.0,23,0.75
2024-11-29 03:00:00,11,29,3,4.5,74,0.0,1000.7,0.0,36,0.86
2024-11-29 04:00:00,11,29,4,4.1,66,0.0,1000.3,0.0,23,1.31
2024-11-29 05:00:00,11,29,5,4.2,62,0.0,1000.8,0.0,38,1.14
2024-11-29 06:00:00,11,29,6,3.7,60,0.0,1001.4,0.0,37,1.5
2024-11-29 07:00:00,11,29,7,3.4,59,0.0,1002.8,0.0,28,1.47
2024-11-29 08:00:00,11,29,8,2.6,65,12.6,1002.3,0.0,35,1.22
2024-11-29 09:00:00,11,29,9,4.4,62,280.08,1002.5,0.0,35,1.22
2024-11-29 10:00:00,11,29,10,7.8,53,712.08,1003.6,0.0,9,2.03
2024-11-29 11:00:00,11,29,11,9.6,44,1067.4,1003.3,0.0,25,2.33
2024-11-29 12:00:00,11,29,12,10.4,42,1263.6,1003.0,0.0,28,2.14
2024-11-29 13:00:00,11,29,13,11.3,33,1278.0,1002.4,0.0,15,2.28
2024-11-29 14:00:00,11,29,14,11.4,35,1115.28,1002.0,0.0,15,1.97
2024-11-29 15:00:00,11,29,15,10.7,45,781.2,1001.8,0.0,24,1.19
2024-11-29 16:00:00,11,29,16,9.6,48,345.6,1001.3,0.0,35,1.22
2024-11-29 17:00:00,11,29,17,6.4,49,28.8,1001.5,0.0,54,0.86
2024-11-29 18:00:00,11,29,18,5.6,49,0.0,1001.9,0.0,63,0.89
2024-11-29 19:00:00,11,29,19,4.1,57,0.0,1002.2,0.0,360,1.19
2024-11-29 20:00:00,11,29,20,4.2,56,0.0,1002.6,0.0,29,1.03
2024-11-29 21:00:00,11,29,21,2.7,64,0.0,1003.7,0.0,17,1.06
2024-11-29 22:00:00,11,29,22,1.0,70,0.0,1003.6,0.0,352,1.42
2024-11-29 23:00:00,11,29,23,0.9,70,0.0,1004.0,0.0,355,1.11
2024-11-30 00:00:00,11,30,0,0.4,73,0.0,1004.2,0.0,349,1.03
2024-11-30 01:00:00,11,30,1,-0.7,82,0.0,1004.5,0.0,354,1.0
2024-11-30 02:00:00,11,30,2,-1.1,87,0.0,1005.2,0.0,342,0.94
2024-11-30 03:00:00,11,30,3,-1.1,85,0.0,1005.4,0.0,354,1.0
2024-11-30 04:00:00,11,30,4,-0.9,83,0.0,1005.0,0.0,340,1.17
2024-11-30 05:00:00,11,30,5,-1.4,87,0.0,1005.0,0.0,347,0.92
2024-11-30 06:00:00,11,30,6,-1.7,89,0.0,1005.4,0.0,347,0.92
2024-11-30 07:00:00,11,30,7,-2.2,91,0.0,1005.6,0.0,324,0.86
2024-11-30 08:00:00,11,30,8,-2.2,93,10.08,1006.2,0.0,309,0.64
2024-11-30 09:00:00,11,30,9,-1.3,92,262.08,1006.6,0.0,307,0.5
2024-11-30 10:00:00,11,30,10,-0.4,94,680.4,1006.7,0.0,304,0.36
2024-11-30 11:00:00,11,30,11,3.4,71,1018.08,1006.8,0.0,270,0.0
2024-11-30 12:00:00,11,30,12,5.6,64,1213.92,1006.3,0.0,270,0.0
2024-11-30 13:00:00,11,30,13,7.0,51,1231.92,1006.1,0.0,349,0.5
